0.00137961 , 0.0023396 , 0.00204702 , 
0.00170799 , 0.00103868 , 0.0027011 , 
0.00119871 , 0.00150852 , 0.00304847 , 
0.00071215 , 0.00258183 , 0.002877 , 
0.000702712 , 0.00288382 , 0.0034378 , 
0.00108085 , 0.00223362 , 0.00491982 , 
0.00159997 , 0.00099582 , 0.00438051 , 
0.00117935 , 0.0013862 , 0.00182144 , 
6.86581e-05 , 0.0045109 , 0.00212351 , 
0.000793297 , 0.00603383 , 0.00439467 , 
0.00265302 , 0.00371366 , 0.00368365 , 
0.00190344 , 0.00368542 , 0.00160637 , 
0.000502012 , 0.00827588 , 0.00141558 , 
0.00349041 , 0.00969421 , 0.00294788 , 
0.00782658 , 0.00572886 , 0.00350851 , 
0.00760642 , 0.00455864 , 0.00238982 , 
0.00638262 , 0.00816044 , 0.00497461 , 
0.0100742 , 0.00956076 , 0.00740876 , 
0.0147557 , 0.00713297 , 0.0037723 , 
0.0144705 , 0.00593109 , 0.00538162 , 
0.0122475 , 0.00785833 , 0.00944789 , 
0.0131286 , 0.00997973 , 0.00508282 , 
0.0154957 , 0.00946751 , 0.00722492 , 
0.0159929 , 0.0070502 , 0.0136568 , 
0.0151667 , 0.00590468 , 0.00683095 , 
0.014584 , 0.00718792 , 0.00370429 , 
0.0143336 , 0.00883885 , 0.0141749 , 
0.0152225 , 0.00853428 , 0.0141468 , 
0.0174341 , 0.00716636 , 0.00281962 , 
0.0173298 , 0.00932005 , 0.0085058 , 
0.0145751 , 0.0145788 , 0.0194307 , 
0.0155186 , 0.0148285 , 0.00836424 , 
0.0189505 , 0.0121351 , 0.00980438 , 
0.0181265 , 0.0183249 , 0.0277864 , 
0.019072 , 0.0273627 , 0.0151652 , 
0.0258495 , 0.0252984 , 0.0151588 , 
0.0263376 , 0.0219887 , 0.0458749 , 
0.0203067 , 0.0300008 , 0.030894 , 
0.0223819 , 0.037991 , 0.0172468 , 
0.0315694 , 0.0370371 , 0.0593947 , 
0.0375646 , 0.036362 , 0.0575472 , 
0.0379313 , 0.041425 , 0.0253767 , 
0.0339306 , 0.0475221 , 0.0605229 , 
0.0332997 , 0.0505895 , 0.0814263 , 
0.0440699 , 0.0496124 , 0.0455766 , 
0.0626317 , 0.0494951 , 0.0663703 , 
0.0780824 , 0.0627263 , 0.104936 , 
0.0677427 , 0.0869314 , 0.0674656 , 
0.0370446 , 0.0867046 , 0.0869379 , 
0.0774228 , 0.060441 , 0.169183 , 
0.216087 , 0.105691 , 0.104275 , 
0.245519 , 0.244164 , 0.115368 , 
0.0551011 , 0.244965 , 0.409251 , 
0.081462 , 0.070534 , 0.322171 , 
0.929148 , 0.476824 , 0.138872 , 
2.5216 , 2.30669 , 2.25313 , 
4.0393 , 4.86855 , 6.85817 , 
4.64568 , 6.0471 , 9.34939 , 
4.02198 , 4.71484 , 6.63443 , 
2.49152 , 2.1659 , 2.11508 , 
0.911553 , 0.44073 , 0.136924 , 
0.0885399 , 0.0674662 , 0.279277 , 
0.055849 , 0.20495 , 0.340387 , 
0.21945 , 0.199598 , 0.107033 , 
0.195077 , 0.0937159 , 0.088348 , 
0.0840122 , 0.0545073 , 0.118813 , 
0.0407904 , 0.063098 , 0.0690221 , 
0.046357 , 0.0648075 , 0.0586028 , 
0.0559693 , 0.0550924 , 0.0659018 , 
0.0602682 , 0.0413882 , 0.0420259 , 
0.0465208 , 0.0337657 , 0.0371201 , 
0.0226638 , 0.0376839 , 0.0486035 , 
0.0160478 , 0.0393285 , 0.0323583 , 
0.027475 , 0.0283472 , 0.0199674 , 
0.0335584 , 0.0192654 , 0.0320708 , 
0.023957 , 0.0238919 , 0.0248736 , 
0.0126055 , 0.027364 , 0.00994423 , 
0.0126808 , 0.0180392 , 0.0186787 , 
0.0165323 , 0.00993312 , 0.0173777 , 
0.014449 , 0.0125865 , 0.00326521 , 
0.011757 , 0.0145345 , 0.00876651 , 
0.0131439 , 0.00927653 , 0.0149251 , 
0.0136756 , 0.00498611 , 0.00481839 , 
0.0107503 , 0.00622509 , 0.00323573 , 
0.00864705 , 0.00782044 , 0.0131942 , 
0.0102187 , 0.00600852 , 0.0106987 , 
0.0121609 , 0.004282 , 0.00318123 , 
0.0114662 , 0.00600088 , 0.0102743 , 
0.0101097 , 0.00845301 , 0.0125816 , 
0.00978046 , 0.00855115 , 0.00329875 , 
0.0100925 , 0.00716373 , 0.00552105 , 
0.0111098 , 0.00605737 , 0.0086764 , 
0.0110908 , 0.00655145 , 0.00235336 , 
0.00814389 , 0.00823282 , 0.00323546 , 
0.00546148 , 0.00774953 , 0.00589374 , 
0.00615183 , 0.00490408 , 0.0026805 , 
0.00658294 , 0.00483573 , 0.00224651 , 
0.00337942 , 0.00792753 , 0.00322846 , 
0.000647508 , 0.00780037 , 0.00244908 , 
0.00204199 , 0.00388755 , 0.000962653 , 
0.00345703 , 0.00280807 , 0.000942333 , 
0.00164371 , 0.0050813 , 0.00433684 , 
0.000345153 , 0.00479026 , 0.00487145 , 
0.00165877 , 0.00174991 , 0.00208416 , 
0.00246497 , 0.000699732 , 0.0034842 , 
0.00158964 , 0.00205111 , 0.0057383 , 
0.000860924 , 0.00299629 , 0.00427229 , 
0.000962292 , 0.0025663 , 0.00289569 , 
0.0016377 , 0.00142019 , 0.00264044 , 
0.00239007 , 0.000958513 , 0.00207094 , 
0.00213736 , 0.00206781 , 0.00181479 , 
0.00103528 , 0.00310905 , 0.00159044 , 
0.000607938 , 0.00232527 , 0.00118933 , 
0.00102713 , 0.00112158 , 0.00138538 , 
0.00107339 , 0.00136512 , 0.00163622 , 
0.0004982 , 0.00212389 , 0.00153593 , 
0.000106213 , 0.00191586 , 0.00198345 , 
0.000164907 , 0.00120619 , 0.0030821 , 
0.000269953 , 0.000876369 , 0.00346737 , 
0.000289572 , 0.000841112 , 0.00256134 , 
0.000526908 , 0.000985661 , 0.00197343 , 
0.00107115 , 0.00140087 , 0.00235243 , 
0.00145475 , 0.00171469 , 0.00231308 , 
0.00124469 , 0.00162962 , 0.00169981 , 
0.000872762 , 0.00161256 , 0.00156627 , 
0.00132163 , 0.00223554 , 0.002141 , 
0.00268769 , 0.00332542 , 0.00269891 , 
0.00365432 , 0.00406131 , 0.0025325 , 
0.00309358 , 0.00389696 , 0.00199864 , 
0.00173416 , 0.0034428 , 0.00206956 , 
0.00135352 , 0.00378181 , 0.00280151 , 
0.00248672 , 0.00477516 , 0.00327152 , 
0.00373929 , 0.00525054 , 0.00329044 , 
0.00359036 , 0.00486165 , 0.00383743 , 
0.00225354 , 0.00436406 , 0.00502619 , 
0.00116473 , 0.00426768 , 0.00538841 , 
0.00114233 , 0.0044267 , 0.00444087 , 
0.0018472 , 0.00461383 , 0.00403702 , 
0.00258745 , 0.00467422 , 0.00539338 , 
0.00284906 , 0.00446217 , 0.00683078 , 
0.00240522 , 0.00406764 , 0.00635899 , 
0.00154644 , 0.0038148 , 0.00465504 , 
0.000999528 , 0.00385197 , 0.00413271 , 
0.00124711 , 0.00398086 , 0.00583539 , 
0.00201393 , 0.00398147 , 0.00780924 , 
0 , 0 , 0 , 
0.0052808 , 0.00713924 , 0.00690381 , 
0.00562806 , 0.00729695 , 0.00671179 , 
0.00500594 , 0.00743648 , 0.00725634 , 
0.00384372 , 0.0073538 , 0.00794994 , 
0.00314356 , 0.00719219 , 0.00776406 , 
0.0034357 , 0.00719421 , 0.00672495 , 
0.00447074 , 0.00729832 , 0.00631893 , 
0.00562763 , 0.00740643 , 0.00714938 , 
0.00609906 , 0.00770813 , 0.00776586 , 
0.00528364 , 0.00813478 , 0.00695797 , 
0.00384623 , 0.00807109 , 0.00568604 , 
0.00361011 , 0.00742282 , 0.00554263 , 
0.00533318 , 0.00707129 , 0.00629058 , 
0.00733465 , 0.00737285 , 0.00626535 , 
0.00737866 , 0.00747441 , 0.00489833 , 
0.00543352 , 0.0068405 , 0.0036594 , 
0.00367781 , 0.00595186 , 0.00393326 , 
0.00382018 , 0.00526164 , 0.00473869 , 
0.00513103 , 0.00487165 , 0.00429233 , 
0.00555522 , 0.00475742 , 0.00320571 , 
0.00421368 , 0.00440157 , 0.00328339 , 
0.00214974 , 0.00334069 , 0.0040056 , 
0.000954684 , 0.00223541 , 0.00364983 , 
